GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
06059042106,1346.0,56.8,8.2,87.1,0.0,13.0,46.5,55.2,673900.0,5.2,0.0,18.9,0.0,2.05,2667.0,102857.0,27.5,79.9,13.1,44.4,83.9,40.7,92.3,5.3
06059042109,5143.0,44.2,19.2,69.1,1.1,421.0,53.4,50.8,706600.0,5.0,0.6,36.5,0.0,2.38,1949.0,76989.0,27.5,75.4,8.5,39.9,81.1,46.4,78.0,16.6
06059062646,3731.0,75.1,3.3,73.0,1.0,793.0,39.1,1.8,182900.0,4.3,0.9,17.3,9.3,1.41,1613.0,39563.0,23.8,58.8,9.1,100.0,90.8,40.5,72.4,36.2
06059063201,4059.0,33.5,21.6,66.8,0.6,248.0,47.5,54.0,824600.0,4.7,2.4,65.0,0.5,2.38,1670.0,64266.0,22.6,78.3,11.8,39.4,85.6,42.2,80.7,14.1
06059063605,5445.0,30.6,74.7,20.7,0.8,85.0,58.2,14.3,604500.0,3.9,0.5,89.9,0.8,3.75,1477.0,41809.0,22.0,63.3,35.2,19.0,92.3,14.7,26.4,43.8
06059063702,5926.0,32.2,56.5,35.1,0.7,280.0,54.5,17.0,476300.0,3.8,2.3,75.0,4.1,2.95,1528.0,56288.0,22.6,69.9,17.0,24.8,89.1,36.6,44.2,30.1
06059063908,5450.0,34.2,23.7,41.8,5.0,1309.0,50.2,24.9,602800.0,3.8,0.5,69.2,2.2,1.87,1735.0,87500.0,18.1,85.9,7.1,48.2,74.0,42.9,58.6,25.6
06059074108,5002.0,32.8,83.1,5.4,4.6,348.0,48.9,86.0,439800.0,5.4,4.7,31.7,4.6,5.81,1827.0,74770.0,25.2,70.9,11.1,29.8,90.6,8.4,15.2,45.6
06059074407,5642.0,26.2,84.1,10.8,1.3,115.0,48.1,0.8,115200.0,3.5,0.5,80.3,7.5,3.45,1435.0,38956.0,22.5,78.3,22.9,27.4,85.8,10.0,19.5,40.4
06059074802,6810.0,28.2,88.1,1.6,0.5,633.0,53.0,30.8,47500.0,4.6,5.1,43.8,0.0,5.36,1361.0,49904.0,30.7,64.6,25.5,28.1,84.6,3.6,5.3,50.6
06059075100,10050.0,32.4,77.0,17.3,1.2,373.0,51.6,51.3,512000.0,4.3,24.0,61.4,0.0,4.18,1199.0,44871.0,28.8,67.7,23.8,23.9,82.7,12.8,27.4,39.8
06059075202,5510.0,33.3,91.2,3.8,0.2,254.0,47.5,73.5,417500.0,4.8,12.1,33.4,0.0,4.51,1301.0,64213.0,28.6,63.7,23.4,29.5,94.3,9.0,14.3,48.9
06059075301,5994.0,29.2,66.6,21.1,1.5,568.0,50.1,55.3,616900.0,4.9,1.6,51.8,3.1,4.14,1444.0,57207.0,28.0,76.9,16.6,29.0,87.3,20.9,32.1,33.8
06059032032,3020.0,44.8,19.7,62.9,0.0,355.0,50.2,95.9,697200.0,6.4,0.0,13.6,0.0,3.44,2446.0,112830.0,24.2,82.9,6.7,26.6,84.9,40.4,80.1,18.2
06059032035,2356.0,56.5,9.0,75.5,1.1,231.0,47.3,49.5,741600.0,6.2,0.3,19.2,19.1,2.44,2479.0,99798.0,26.8,78.6,4.0,37.3,85.6,52.1,80.3,20.7
06059032038,6482.0,45.5,10.8,68.2,0.0,1080.0,49.0,88.9,792300.0,7.3,1.3,7.9,0.0,3.55,3250.0,129020.0,25.7,77.5,3.7,30.9,92.5,58.7,81.0,20.8
